Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,09-May-2024,30-May-2024,CE,21450.00,881.60,881.60,713.90,729.85,713.90,729.85,28.00,155.56,5.41,1450.00,200.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,21500.00,940.75,940.75,662.40,677.50,679.90,677.50,10263.00,57056.74,1893.12,403325.00,68675.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,21550.00,716.00,716.00,619.05,623.95,620.65,623.95,5.00,27.76,0.83,3775.00,50.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,21600.00,840.00,844.30,590.00,608.40,605.00,608.40,1179.00,6560.48,193.88,83825.00,1125.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,21650.00,802.60,802.60,544.80,558.95,568.05,558.95,26.00,145.29,4.57,6925.00,100.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,21700.00,763.65,767.75,515.10,525.35,530.00,525.35,2361.00,13147.08,338.66,114775.00,15075.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,21750.00,722.00,722.00,482.95,498.00,493.15,498.00,327.00,1821.56,43.49,12150.00,3750.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,21800.00,688.70,691.85,447.85,469.50,464.45,469.50,11469.00,63929.91,1423.86,332850.00,81100.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,21850.00,641.15,643.70,415.55,423.25,424.35,423.25,763.00,4266.09,98.21,21150.00,8275.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,21900.00,610.00,613.20,384.15,396.90,394.10,396.90,9981.00,55747.15,1101.18,260400.00,66375.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,21950.00,564.65,564.65,353.60,368.40,367.00,368.40,3154.00,17622.67,315.10,39150.00,21825.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22000.00,512.10,538.00,324.00,339.65,337.00,339.65,148140.00,828859.27,14089.27,2001450.00,806400.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22050.00,486.50,494.95,296.60,307.55,307.00,307.55,8777.00,49155.89,772.67,67575.00,35025.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22100.00,454.85,472.15,270.60,284.10,282.00,284.10,64855.00,363613.21,5289.33,532475.00,320300.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22150.00,420.70,433.30,245.10,258.80,255.00,258.80,14973.00,84124.32,1211.34,77150.00,46100.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22200.00,388.95,400.35,222.55,234.30,233.00,234.30,181762.00,1021903.17,13124.07,1334600.00,772900.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22250.00,360.95,367.50,201.00,208.75,210.00,208.75,31767.00,179061.51,2357.57,114325.00,29325.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22300.00,341.90,344.15,178.20,189.25,188.00,189.25,163231.00,920232.22,10219.39,1122750.00,388425.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22350.00,308.95,310.55,160.00,170.20,165.65,170.20,15993.00,90260.14,899.25,109775.00,28175.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22400.00,285.30,285.70,141.90,151.20,149.85,151.20,144272.00,815413.94,7490.74,1214725.00,487200.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22450.00,250.00,257.90,127.25,134.15,131.95,134.15,23545.00,133260.32,1114.00,136675.00,23950.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22500.00,219.65,233.65,113.40,121.10,121.75,121.10,235494.00,1334165.31,9511.56,3097750.00,306000.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22550.00,203.05,210.45,100.00,105.40,100.45,105.40,19873.00,112801.39,767.35,108200.00,22225.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22600.00,190.90,190.90,89.00,95.40,96.40,95.40,111776.00,635142.35,3607.95,1422550.00,32500.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22650.00,166.65,170.25,77.20,82.45,82.50,82.45,15099.00,85906.76,408.67,139425.00,13750.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22700.00,146.85,152.10,69.15,74.25,74.90,74.25,123307.00,702833.12,3065.90,1237375.00,12400.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22750.00,129.95,136.75,59.40,63.25,65.40,63.25,19937.00,113818.40,426.71,262225.00,16500.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22800.00,120.05,120.05,52.85,56.50,57.00,56.50,130710.00,747451.76,2404.76,1252750.00,-24825.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22850.00,105.60,106.20,46.35,49.10,54.00,49.10,17665.00,101209.91,298.60,88350.00,-31875.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22900.00,87.15,91.80,39.45,42.05,42.50,42.05,82550.00,473799.61,1200.86,710525.00,127000.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,22950.00,80.25,80.25,34.95,38.05,38.10,38.05,19524.00,112257.34,238.39,150925.00,-35125.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23000.00,68.00,70.75,31.00,32.80,33.95,32.80,246658.00,1420950.46,2666.96,2688875.00,166175.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23050.00,62.00,62.00,27.45,28.75,30.45,28.75,28984.00,167300.95,280.65,108300.00,17825.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23100.00,48.05,52.60,24.05,25.20,26.55,25.20,108809.00,629236.87,864.89,861875.00,122750.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23150.00,43.10,45.40,21.90,23.00,22.00,23.00,24528.00,142136.20,180.40,117750.00,19525.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23200.00,37.85,38.70,18.50,20.30,18.55,20.30,132075.00,766825.40,790.40,1175650.00,96125.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23250.00,32.35,33.65,17.50,19.40,19.85,19.40,22764.00,132441.50,125.75,128425.00,-48750.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23300.00,27.05,28.35,15.00,17.35,16.85,17.35,160712.00,936862.38,714.98,846400.00,-230300.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23350.00,24.15,24.65,13.95,16.30,16.75,16.30,15522.00,90674.38,64.70,70700.00,-23525.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23400.00,21.20,21.20,12.85,15.15,14.85,15.15,116887.00,684219.76,430.81,519825.00,-631200.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23450.00,18.00,27.15,12.00,14.35,15.50,14.35,9366.00,54941.53,33.35,59900.00,1700.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23500.00,17.60,19.75,11.75,13.70,14.50,13.70,148431.00,872526.37,494.24,2248850.00,-202475.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23550.00,15.10,15.15,10.05,12.05,12.10,12.05,15126.00,89097.00,42.67,53150.00,-32300.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23600.00,13.15,14.50,9.05,11.25,10.65,11.25,61657.00,363940.14,163.84,424375.00,-142400.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23650.00,11.80,13.65,8.65,10.90,10.35,10.90,2264.00,13391.59,5.69,41075.00,-650.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23700.00,11.25,11.50,8.40,10.45,10.15,10.45,35664.00,211394.63,85.43,403825.00,-77675.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23750.00,10.35,11.35,8.20,10.50,10.50,10.50,3041.00,18063.25,7.31,32925.00,-6500.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23800.00,10.50,12.00,7.20,9.15,8.65,9.15,29383.00,174891.35,62.50,471675.00,-21400.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23850.00,9.50,10.05,7.50,8.85,8.80,8.85,570.00,3399.83,1.21,9550.00,-1650.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23900.00,9.00,11.35,7.50,8.85,9.10,8.85,11089.00,66279.28,22.50,106425.00,-11750.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,23950.00,8.85,10.90,6.65,9.00,9.40,9.00,606.00,3629.67,1.24,35725.00,1500.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,24000.00,10.35,10.35,7.25,8.25,8.10,8.25,68252.00,409646.48,134.48,2298725.00,127050.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,24050.00,9.70,9.70,6.70,7.80,7.70,7.80,797.00,4793.44,1.47,19400.00,-950.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,24100.00,11.95,11.95,6.20,7.50,7.90,7.50,6137.00,36986.54,11.12,98500.00,-5225.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,24150.00,6.65,9.30,5.85,7.90,7.70,7.90,386.00,2331.15,0.68,6850.00,-125.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,24200.00,7.25,9.40,5.85,6.75,6.75,6.75,8294.00,50192.48,13.78,291700.00,-30850.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,24250.00,8.10,8.10,6.10,7.00,6.55,7.00,2709.00,16427.89,4.58,94000.00,-500.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,24300.00,6.00,7.45,5.25,6.25,6.15,6.25,3002.00,18241.60,4.45,56475.00,-11900.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,24350.00,6.80,7.65,5.15,5.75,6.90,5.75,188.00,1144.76,0.31,5050.00,825.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,24400.00,5.35,6.75,4.60,5.90,5.95,5.90,6794.00,41453.05,9.65,34925.00,-16850.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,24450.00,5.35,5.90,4.60,5.50,5.45,5.50,268.00,1638.50,0.35,7750.00,475.00,21957.50
NIFTY,09-May-2024,30-May-2024,CE,24500.00,5.25,8.40,4.50,5.60,6.00,5.60,24108.00,147694.04,32.54,908425.00,26650.00,21957.50
NIFTY,10-May-2024,30-May-2024,CE,20050.00,2045.05,2157.70,2025.00,2070.00,2070.00,2070.00,47.00,259.64,24.05,29850.00,-775.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20100.00,1995.00,2095.00,1955.00,2034.55,2022.00,2034.55,747.00,4132.14,378.46,247850.00,2950.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20150.00,1996.50,2002.70,1996.50,2000.20,2001.55,2000.20,8.00,44.30,4.00,1225.00,200.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20200.00,1930.00,1930.00,1887.50,1910.00,1910.00,1934.00,9.00,49.75,4.30,29300.00,-25.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20250.00,-,-,-,1825.50,1823.80,1884.35,-,-,-,1650.00,-,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20300.00,1800.00,1850.30,1799.95,1823.35,1823.35,1823.35,131.00,723.98,59.16,7350.00,2275.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20350.00,-,-,-,1752.00,1752.00,1785.25,-,-,-,875.00,-,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20400.00,1692.00,1740.25,1692.00,1738.50,1738.60,1738.50,19.00,105.13,8.23,14625.00,-25.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20450.00,-,-,-,1636.40,1636.00,1686.45,-,-,-,1300.00,-,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20500.00,1597.40,1700.00,1565.35,1631.45,1622.35,1631.45,3616.00,20005.68,1473.68,638700.00,-4750.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20550.00,1580.00,1580.00,1580.00,1580.00,1580.00,1580.00,16.00,88.52,6.32,1325.00,250.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20600.00,1520.10,1560.00,1518.05,1560.00,1560.00,1560.00,7.00,38.72,2.67,7750.00,25.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20650.00,-,-,-,1451.10,1451.10,1490.00,-,-,-,650.00,-,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20700.00,1413.80,1453.50,1386.00,1452.00,1445.95,1452.00,19.00,105.07,6.74,5875.00,300.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20750.00,-,-,-,1356.90,1356.90,1392.75,-,-,-,650.00,-,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20800.00,1345.00,1387.85,1305.00,1305.00,1305.00,1344.45,21.00,116.31,7.11,45725.00,-100.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20850.00,-,-,-,1263.25,1263.25,1296.40,-,-,-,800.00,-,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20900.00,1231.50,1295.35,1231.50,1295.35,1295.35,1248.65,3.00,16.62,0.94,13975.00,-,22055.20
NIFTY,10-May-2024,30-May-2024,CE,20950.00,-,-,-,1170.35,1170.35,1201.20,-,-,-,1200.00,-,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21000.00,1144.85,1249.00,1097.05,1157.00,1151.35,1157.00,3002.00,16634.06,873.56,517800.00,-2225.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21050.00,1140.25,1140.25,1124.95,1137.00,1124.95,1137.00,17.00,94.29,4.83,1675.00,400.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21100.00,1065.00,1129.10,1004.00,1069.85,1068.50,1069.85,103.00,570.90,27.58,11700.00,1625.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21150.00,1020.55,1021.35,1019.05,1020.35,1021.15,1020.35,16.00,88.68,4.08,1500.00,350.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21200.00,969.00,1050.00,920.00,969.60,958.15,969.60,124.00,687.05,29.85,28075.00,-1750.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21250.00,930.00,930.00,930.00,930.00,930.00,930.00,10.00,55.45,2.33,1425.00,-,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21300.00,849.95,973.75,835.70,874.60,874.60,874.60,87.00,482.69,19.42,12050.00,1625.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21350.00,833.55,899.90,819.35,819.35,819.35,839.35,9.00,49.96,1.93,1375.00,100.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21400.00,783.60,867.65,750.35,794.75,795.00,794.75,141.00,782.76,28.41,25325.00,300.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21450.00,743.10,822.35,723.85,756.90,747.75,756.90,45.00,249.80,8.49,2275.00,825.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21500.00,694.45,797.00,660.00,706.20,709.80,706.20,8534.00,47402.25,1532.00,394625.00,-8700.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21550.00,666.15,756.60,646.25,675.00,675.00,675.50,36.00,200.20,6.25,4125.00,350.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21600.00,620.70,713.70,585.00,633.60,623.35,633.60,893.00,4963.64,141.44,79550.00,-4275.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21650.00,590.25,654.10,550.00,592.05,585.80,592.05,247.00,1373.74,36.85,7775.00,850.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21700.00,534.60,635.00,507.65,559.80,550.20,559.80,7693.00,42821.87,1087.34,102500.00,-12275.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21750.00,514.85,594.45,472.00,514.75,513.75,514.75,470.00,2616.35,60.72,16125.00,3975.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21800.00,470.00,560.30,438.40,483.30,476.75,483.30,17011.00,94791.35,2081.40,376925.00,44075.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21850.00,435.00,516.65,410.00,446.40,442.50,446.40,671.00,3741.02,75.68,22050.00,900.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21900.00,408.55,488.20,374.55,417.90,408.05,417.90,18446.00,102917.34,1925.49,281400.00,21000.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,21950.00,375.00,452.25,343.70,382.85,376.45,382.85,5418.00,30255.59,524.32,50175.00,11025.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22000.00,374.85,420.00,315.55,353.20,347.00,353.20,177875.00,994232.75,15920.25,1995000.00,-6450.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22050.00,314.55,385.90,288.50,319.85,314.95,319.85,12441.00,69605.82,1024.80,87175.00,19600.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22100.00,283.00,356.00,261.85,294.25,288.50,294.25,79573.00,445672.02,6031.20,677900.00,145425.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22150.00,262.00,325.20,237.80,265.55,255.65,265.55,9895.00,55485.13,691.56,86875.00,9725.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22200.00,246.25,297.50,215.00,241.05,238.00,241.05,89388.00,501700.38,5596.98,1340375.00,5775.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22250.00,214.55,271.10,194.70,217.50,213.00,217.50,13955.00,78404.66,779.97,155825.00,41500.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22300.00,200.00,244.00,173.50,194.60,190.00,194.60,100101.00,563163.75,5100.68,1046475.00,-76275.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22350.00,173.55,220.75,155.85,174.70,170.00,174.70,10865.00,61200.17,491.98,156600.00,46825.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22400.00,151.25,198.00,138.15,154.70,152.95,154.70,68621.00,387080.21,2802.61,1115000.00,-99725.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22450.00,143.05,178.55,123.70,137.80,134.35,137.80,10059.00,56818.49,362.35,113850.00,-22825.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22500.00,105.05,159.85,105.05,122.20,120.30,122.20,146510.00,828828.44,4709.69,2968450.00,-129300.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22550.00,108.05,141.00,96.35,105.95,107.00,105.95,8327.00,47173.93,230.47,128550.00,20350.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22600.00,100.00,126.00,84.70,94.10,94.00,94.10,73159.00,415177.69,1829.34,1406425.00,-16125.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22650.00,74.30,110.25,73.50,81.10,78.85,81.10,12317.00,70011.98,266.97,206025.00,66600.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22700.00,75.15,98.30,64.75,72.45,70.10,72.45,57372.00,326695.56,1109.46,1293450.00,56075.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22750.00,70.05,85.00,55.50,60.65,61.45,60.65,12671.00,72273.33,207.02,280325.00,18100.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22800.00,59.95,74.85,48.25,53.20,52.50,53.20,97481.00,557049.62,1407.92,1454125.00,201375.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22850.00,56.60,65.00,41.65,45.65,45.60,45.65,13306.00,76178.53,168.00,111750.00,23400.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22900.00,43.90,56.50,35.40,38.95,38.40,38.95,63696.00,365360.18,700.58,887875.00,177350.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,22950.00,38.05,49.45,31.45,34.80,33.65,34.80,8689.00,49935.64,82.50,160025.00,9100.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23000.00,35.05,43.00,27.10,29.85,29.10,29.85,153087.00,881511.90,1261.65,3084475.00,395600.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23050.00,28.95,37.30,23.75,25.50,28.55,25.50,13069.00,75405.69,95.58,93950.00,-14350.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23100.00,26.35,32.00,20.40,22.45,21.00,22.45,57109.00,330155.80,351.33,829425.00,-32450.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23150.00,24.05,29.00,18.40,19.75,19.05,19.75,8565.00,49617.49,47.55,92850.00,-24900.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23200.00,19.95,25.10,15.50,17.85,15.65,17.85,81278.00,471802.62,390.22,1351825.00,176175.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23250.00,19.95,22.75,15.80,16.85,16.20,16.85,8380.00,48747.12,38.37,123825.00,-4600.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23300.00,17.80,20.30,14.00,15.55,14.05,15.55,60184.00,350814.47,242.67,674150.00,-172250.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23350.00,17.05,18.40,12.95,13.70,13.50,13.70,6153.00,35941.54,23.41,80250.00,9550.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23400.00,15.25,17.00,12.45,13.20,13.35,13.20,29698.00,173839.19,105.89,439375.00,-80450.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23450.00,14.80,15.70,11.60,12.25,11.60,12.25,2676.00,15696.93,8.88,54000.00,-5900.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23500.00,14.10,15.05,10.05,11.90,11.70,11.90,73521.00,432168.86,232.98,2285700.00,36850.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23550.00,12.10,13.25,9.60,10.65,10.40,10.65,4669.00,27502.21,13.48,37925.00,-15225.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23600.00,11.85,12.20,8.75,9.60,9.70,9.60,12762.00,75328.62,32.82,415075.00,-9300.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23650.00,11.90,11.95,9.35,9.45,9.40,9.45,1001.00,5920.96,2.55,38500.00,-2575.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23700.00,10.85,11.20,8.20,8.75,8.30,8.75,11106.00,65828.84,25.79,384700.00,-19125.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23750.00,10.35,11.00,8.15,8.75,8.45,8.75,1287.00,7644.59,3.03,33600.00,675.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23800.00,9.55,10.05,6.85,7.60,7.50,7.60,22991.00,136842.99,46.54,520075.00,48400.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23850.00,8.85,8.90,6.90,7.50,7.10,7.50,340.00,2027.93,0.68,11700.00,2150.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23900.00,8.80,9.35,6.95,7.45,7.25,7.45,3841.00,22957.43,7.46,107900.00,1475.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,23950.00,9.35,9.35,7.30,7.50,7.50,7.50,851.00,5097.05,1.69,33725.00,-2000.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,24000.00,8.45,9.00,6.75,7.35,6.90,7.35,24517.00,147149.24,47.24,2331250.00,32525.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,24050.00,7.55,8.10,6.05,6.75,6.25,6.75,104.00,625.49,0.19,19250.00,-150.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,24100.00,7.70,8.05,5.65,6.25,6.00,6.25,3356.00,20225.48,5.58,104600.00,6100.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,24150.00,6.95,7.45,5.40,5.90,5.40,5.90,161.00,972.30,0.27,7125.00,275.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,24200.00,7.00,8.00,5.20,5.65,5.35,5.65,5362.00,32448.44,8.34,289775.00,-1925.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,24250.00,7.20,9.45,5.90,6.40,5.95,6.40,2582.00,15657.69,4.32,90350.00,-3650.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,24300.00,6.25,6.50,4.80,5.65,5.05,5.65,2619.00,15914.03,3.60,69300.00,12825.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,24350.00,6.40,6.95,4.65,6.20,6.30,6.20,369.00,2246.82,0.53,6200.00,1150.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,24400.00,6.00,6.45,4.45,4.85,4.60,4.85,1210.00,7382.58,1.58,36125.00,1200.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,24450.00,5.85,6.40,4.50,5.10,5.10,5.10,129.00,788.69,0.17,8475.00,725.00,22055.20
NIFTY,10-May-2024,30-May-2024,CE,24500.00,5.95,6.50,4.05,4.30,4.20,4.30,11130.00,68184.50,13.25,917975.00,9550.00,22055.20
NIFTY,13-May-2024,30-May-2024,CE,20050.00,1980.00,2160.00,1855.30,2115.15,2115.15,2115.15,14.00,77.07,6.89,29725.00,-125.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20100.00,1950.00,2109.65,1800.00,2079.45,2105.00,2079.45,624.00,3441.44,305.84,244525.00,-3325.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20150.00,2065.55,2067.95,2065.55,2067.95,2067.95,2020.60,4.00,22.22,2.07,1325.00,100.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20200.00,1740.00,2017.60,1740.00,1977.70,2008.65,1977.70,25.00,138.57,12.32,29300.00,-,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20250.00,1965.80,1965.80,1965.80,1965.80,1965.80,1921.05,2.00,11.11,0.98,1700.00,50.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20300.00,1660.00,1670.00,1655.00,1655.00,1655.00,1871.30,44.00,241.57,18.27,6250.00,-1100.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20350.00,1869.10,1871.45,1867.95,1871.45,1871.45,1821.60,8.00,44.44,3.74,1075.00,200.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20400.00,1550.00,1645.00,1550.00,1645.00,1645.00,1771.90,5.00,27.48,1.98,14600.00,-25.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20450.00,1770.15,1770.15,1770.15,1770.15,1770.15,1722.30,2.00,11.11,0.89,1350.00,50.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20500.00,1539.00,1720.95,1415.35,1677.55,1717.20,1677.55,8084.00,44693.94,3263.44,636550.00,-2150.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20550.00,1672.40,1675.90,1672.40,1675.90,1675.90,1623.20,6.00,33.34,2.51,1475.00,150.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20600.00,1408.00,1637.75,1360.00,1615.80,1626.35,1615.80,39.00,215.96,15.11,7575.00,-175.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20650.00,1575.15,1578.00,1574.40,1577.65,1577.65,1524.40,10.00,55.57,3.94,900.00,250.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20700.00,1363.45,1529.65,1330.00,1527.90,1527.90,1475.15,17.00,94.24,6.26,5875.00,-,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20750.00,1320.00,1320.00,1320.00,1320.00,1320.00,1426.05,1.00,5.52,0.33,675.00,25.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20800.00,1187.00,1413.55,1166.00,1412.30,1413.55,1412.30,32.00,176.26,9.86,45400.00,-325.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20850.00,1381.05,1383.55,1380.05,1382.90,1382.90,1328.35,12.00,66.70,4.15,1075.00,275.00,22104.05
NIFTY,13-May-2024,30-May-2024,CE,20900.00,1216.00,1348.25,1075.00,1348.25,1348.25,1348.25,16.00,88.39,4.79,13875.00,-100.00,22104.05
