Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,02-May-2024,30-May-2024,PE,20050.00,7.55,7.95,5.70,6.15,5.70,6.15,1181.00,5921.79,2.02,113950.00,500.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20100.00,7.25,7.60,5.45,5.80,5.65,5.80,6331.00,31823.27,9.99,836300.00,-17600.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20150.00,7.20,8.45,5.70,5.80,6.45,5.80,79.00,398.10,0.13,8650.00,675.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20200.00,8.05,8.30,5.50,6.00,6.20,6.00,2463.00,12442.40,4.25,111350.00,-6900.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20250.00,8.50,8.50,5.65,5.90,5.65,5.90,279.00,1412.91,0.47,39800.00,-,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20300.00,8.25,8.55,5.15,5.95,5.85,5.95,3720.00,18885.33,6.33,175800.00,-8125.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20350.00,10.30,11.70,5.30,5.95,6.50,5.95,70.00,356.27,0.14,6050.00,1025.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20400.00,8.85,9.60,6.70,7.05,6.90,7.05,2803.00,14300.92,5.62,164750.00,-5125.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20450.00,10.25,11.90,6.65,7.15,7.45,7.15,295.00,1508.85,0.67,7275.00,3100.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20500.00,12.05,12.05,8.15,8.60,8.45,8.60,25260.00,129519.64,62.14,1547275.00,-55550.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20550.00,12.80,12.80,8.05,9.25,8.05,9.25,330.00,1696.23,0.85,25525.00,1075.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20600.00,10.20,14.40,9.15,9.80,9.40,9.80,4366.00,22497.10,12.20,107550.00,20775.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20650.00,14.35,14.35,10.00,10.70,10.35,10.70,505.00,2608.51,1.45,32075.00,1700.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20700.00,17.10,17.10,10.20,11.35,10.90,11.35,7031.00,36407.07,21.65,170875.00,5950.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20750.00,16.35,18.35,11.25,12.05,11.60,12.05,469.00,2434.40,1.46,22825.00,-750.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20800.00,15.80,17.30,11.50,12.65,12.40,12.65,12592.00,65521.46,43.06,345500.00,73025.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20850.00,18.70,18.70,13.50,13.95,13.70,13.95,461.00,2404.70,1.74,11700.00,2350.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20900.00,19.30,22.20,14.40,15.15,15.10,15.15,13967.00,73035.55,57.98,278650.00,66450.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,20950.00,20.05,21.55,15.90,16.45,16.30,16.45,1501.00,7868.38,6.89,22950.00,3600.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21000.00,27.30,27.30,18.20,18.85,18.20,18.85,48606.00,255433.89,252.39,3164500.00,69200.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21050.00,26.95,26.95,18.30,18.95,18.30,18.95,1337.00,7043.22,7.25,20400.00,-2875.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21100.00,28.85,28.85,19.55,20.50,20.10,20.50,13134.00,69355.21,73.36,428100.00,-19975.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21150.00,30.65,30.65,20.45,21.60,20.60,21.60,1340.00,7093.37,8.12,35625.00,3125.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21200.00,30.35,31.45,22.50,23.50,22.50,23.50,29533.00,156717.45,192.55,1125875.00,-22225.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21250.00,32.00,33.25,24.20,25.15,24.20,25.15,1386.00,7372.68,9.55,54750.00,-2675.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21300.00,35.75,36.65,21.65,26.65,21.75,26.65,19493.00,103942.77,142.54,963825.00,119300.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21350.00,37.60,38.95,28.40,29.30,28.45,29.30,1712.00,9151.81,14.01,38275.00,5675.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21400.00,40.55,43.40,30.45,32.15,30.45,32.15,15887.00,85134.81,139.36,662975.00,22175.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21450.00,43.25,45.45,33.70,35.45,33.70,35.45,4528.00,24324.32,42.92,74600.00,31125.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21500.00,45.00,54.50,37.55,39.45,37.55,39.45,76869.00,413986.99,816.12,3234725.00,182125.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21550.00,51.70,53.55,40.00,41.80,40.35,41.80,5570.00,30069.43,61.05,73450.00,29325.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21600.00,58.60,58.80,43.10,44.80,44.00,44.80,18006.00,97451.89,219.49,804150.00,-27675.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21650.00,60.45,62.75,46.95,48.60,47.05,48.60,2438.00,13228.21,32.54,37125.00,-750.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21700.00,67.55,68.80,50.55,52.40,51.95,52.40,26134.00,142153.70,376.75,1059675.00,98850.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21750.00,69.95,73.50,54.65,57.05,54.65,57.05,4217.00,22996.13,66.19,110000.00,16475.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21800.00,81.10,81.10,59.55,61.90,60.05,61.90,33381.00,182482.55,556.10,1290525.00,51825.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21850.00,81.75,86.40,65.45,67.55,65.50,67.55,3144.00,17232.62,58.52,72450.00,5900.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21900.00,90.55,93.60,70.65,72.85,74.45,72.85,18726.00,102899.62,374.77,906175.00,48725.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,21950.00,100.40,100.95,77.00,79.40,77.00,79.40,4713.00,25962.83,100.25,123050.00,18725.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22000.00,100.00,114.90,83.90,86.75,85.00,86.75,93805.00,518145.34,2217.84,3491650.00,214700.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22050.00,111.60,117.85,90.45,93.20,90.45,93.20,3044.00,16856.66,76.61,53725.00,9575.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22100.00,130.85,130.85,97.25,101.05,98.70,101.05,17712.00,98346.62,487.82,694525.00,15575.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22150.00,123.90,136.50,107.20,110.15,107.30,110.15,3419.00,19034.23,101.52,59425.00,13775.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22200.00,146.65,147.95,114.00,117.90,115.70,117.90,48794.00,272372.99,1566.29,1279750.00,273875.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22250.00,158.00,159.60,126.30,128.85,126.30,128.85,3592.00,20105.45,124.95,78425.00,14600.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22300.00,170.25,175.00,136.00,139.20,136.00,139.20,32469.00,182243.73,1229.06,951525.00,102650.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22350.00,178.00,186.00,147.95,151.05,148.35,151.05,3575.00,20119.93,144.62,54625.00,13275.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22400.00,204.00,204.00,161.10,164.80,161.20,164.80,37972.00,214290.05,1646.85,720675.00,-126675.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22450.00,250.00,250.00,174.40,178.25,175.15,178.25,4840.00,27395.32,230.82,92600.00,11600.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22500.00,227.00,238.90,189.00,193.75,191.00,193.75,131850.00,748473.33,6817.08,3377050.00,38550.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22550.00,257.00,259.50,204.25,209.50,207.60,209.50,5750.00,32735.54,319.91,123500.00,12550.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22600.00,276.95,276.95,221.20,226.20,223.10,226.20,66039.00,377117.20,3996.85,1993500.00,105900.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22650.00,275.05,291.60,239.35,243.90,243.95,243.90,13856.00,79366.77,907.17,158250.00,63500.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22700.00,310.85,325.10,257.15,263.05,259.75,263.05,106720.00,613054.23,7418.23,1909025.00,370275.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22750.00,323.60,334.00,277.05,282.45,277.25,282.45,11062.00,63742.46,827.33,98750.00,23575.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22800.00,340.00,358.35,290.00,302.60,290.05,302.60,57855.00,334413.05,4639.55,791100.00,165825.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22850.00,344.85,381.65,321.30,327.00,323.90,327.00,3895.00,22585.49,335.30,36050.00,9875.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22900.00,394.15,409.50,343.95,349.65,346.15,349.65,20359.00,118458.82,1903.54,186025.00,-25025.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,22950.00,419.85,435.05,369.85,375.75,373.45,375.75,2039.00,11899.54,200.78,35800.00,-3750.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23000.00,467.95,475.00,395.00,403.05,399.45,403.05,36058.00,211123.58,3790.08,1429625.00,92525.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23050.00,482.15,494.75,423.80,432.10,432.50,432.10,816.00,4796.22,94.02,24425.00,150.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23100.00,514.80,526.75,453.70,463.80,460.20,463.80,2764.00,16299.52,337.42,48425.00,8100.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23150.00,542.70,542.70,483.60,496.75,494.45,496.75,331.00,1957.70,42.03,22200.00,4125.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23200.00,579.95,593.25,516.75,529.95,527.00,529.95,1478.00,8774.47,202.07,53825.00,5425.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23250.00,615.40,621.00,551.60,565.45,565.00,565.45,284.00,1691.88,41.13,15475.00,2825.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23300.00,649.95,664.45,591.10,598.50,592.25,598.50,1967.00,11763.50,305.72,32750.00,-6000.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23350.00,684.70,698.30,622.15,638.45,637.60,638.45,350.00,2100.47,57.35,12250.00,3950.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23400.00,730.15,743.00,662.05,678.45,677.45,678.45,1165.00,7014.96,199.71,19425.00,2425.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23450.00,766.75,779.45,700.50,721.15,719.00,721.15,593.00,3586.13,109.67,8900.00,7400.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23500.00,820.00,826.65,738.00,758.60,756.10,758.60,3259.00,19775.29,628.67,334850.00,22250.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23550.00,853.90,865.40,806.25,820.80,820.80,875.75,21.00,128.06,4.42,3675.00,50.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23600.00,890.00,891.85,829.20,843.05,844.25,843.05,40.00,244.60,8.60,8025.00,-,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23650.00,-,-,-,841.40,841.40,957.50,-,-,-,1175.00,-,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23700.00,930.00,939.00,930.00,939.00,939.00,939.00,3.00,18.48,0.70,4775.00,50.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23750.00,-,-,-,994.60,994.60,1041.80,-,-,-,700.00,-,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23800.00,1074.25,1074.25,1074.25,1074.25,1074.25,1084.85,1.00,6.22,0.27,3150.00,-,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23850.00,-,-,-,1156.95,1154.55,1128.50,-,-,-,700.00,-,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23900.00,-,-,-,1122.00,1122.00,1172.60,-,-,-,700.00,-,22648.20
NIFTY,02-May-2024,30-May-2024,PE,23950.00,-,-,-,1289.35,1289.35,1217.20,-,-,-,300.00,-,22648.20
NIFTY,02-May-2024,30-May-2024,PE,24000.00,1260.00,1299.00,1195.00,1227.05,1220.00,1227.05,2127.00,13414.76,652.76,483375.00,2425.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,24050.00,-,-,-,1345.60,1338.65,1307.75,-,-,-,750.00,-,22648.20
NIFTY,02-May-2024,30-May-2024,PE,24100.00,-,-,-,1406.35,1406.35,1353.65,-,-,-,1150.00,-,22648.20
NIFTY,02-May-2024,30-May-2024,PE,24150.00,-,-,-,1456.00,1456.00,1399.90,-,-,-,400.00,-,22648.20
NIFTY,02-May-2024,30-May-2024,PE,24200.00,-,-,-,1644.00,1644.00,1446.45,-,-,-,2500.00,-,22648.20
NIFTY,02-May-2024,30-May-2024,PE,24250.00,1466.00,1466.00,1450.00,1450.00,1450.00,1493.35,2.00,12.85,0.73,1850.00,-25.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,24300.00,1561.25,1595.70,1491.80,1491.80,1491.80,1540.50,11.00,71.12,4.29,800.00,225.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,24350.00,-,-,-,1649.55,1649.55,1587.95,-,-,-,50.00,-,22648.20
NIFTY,02-May-2024,30-May-2024,PE,24400.00,1600.00,1627.65,1600.00,1627.65,1627.65,1627.65,208.00,1352.65,83.85,5025.00,4725.00,22648.20
NIFTY,02-May-2024,30-May-2024,PE,24450.00,-,-,-,1726.05,1726.05,1683.50,-,-,-,400.00,-,22648.20
NIFTY,02-May-2024,30-May-2024,PE,24500.00,1750.75,1777.05,1680.90,1711.75,1705.70,1711.75,1698.00,11129.05,728.80,304375.00,-5300.00,22648.20
NIFTY,03-May-2024,30-May-2024,PE,20050.00,5.20,9.10,4.90,6.00,6.35,6.00,1539.00,7716.81,2.57,115925.00,1975.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20100.00,5.25,8.15,4.50,5.75,5.40,5.75,7210.00,36241.26,11.01,834425.00,-1875.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20150.00,6.50,10.70,5.85,7.85,6.60,7.85,85.00,428.35,0.16,10050.00,1400.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20200.00,5.70,10.20,5.00,7.20,6.65,7.20,5606.00,28320.63,10.33,189825.00,78475.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20250.00,4.35,13.85,4.35,6.45,6.15,6.45,255.00,1291.44,0.50,39325.00,-475.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20300.00,5.70,10.25,4.70,7.10,7.25,7.10,4247.00,21561.42,7.90,178275.00,2475.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20350.00,6.60,14.30,6.60,7.75,8.00,7.75,301.00,1532.11,0.77,6750.00,700.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20400.00,6.80,12.05,5.50,8.40,8.50,8.40,8527.00,43507.67,19.97,157500.00,-7250.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20450.00,8.20,13.30,6.70,8.55,9.65,8.55,419.00,2143.21,1.07,6075.00,-1200.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20500.00,8.65,15.05,7.00,10.20,9.00,10.20,40945.00,209946.93,103.81,1498750.00,-48525.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20550.00,7.55,15.75,7.15,10.85,12.05,10.85,816.00,4194.77,2.57,26050.00,525.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20600.00,9.30,20.00,8.10,11.75,12.90,11.75,7032.00,36238.11,23.31,135750.00,28200.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20650.00,10.00,19.25,10.00,12.55,12.60,12.55,135.00,697.43,0.49,33425.00,1350.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20700.00,10.85,20.90,8.95,13.90,15.40,13.90,11166.00,57823.16,39.11,176450.00,5575.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20750.00,8.50,22.10,8.50,14.75,16.10,14.75,837.00,4345.27,3.33,26650.00,3825.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20800.00,12.30,24.50,10.90,16.60,19.00,16.60,24591.00,127980.42,107.22,364725.00,19225.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20850.00,13.40,26.20,11.40,18.40,19.40,18.40,2019.00,10534.74,10.70,14775.00,3075.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20900.00,10.65,29.10,10.65,19.95,21.30,19.95,22708.00,118767.56,118.26,316525.00,37875.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,20950.00,11.55,31.75,11.55,21.35,23.10,21.35,3788.00,19862.18,22.53,37575.00,14625.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21000.00,15.00,36.05,15.00,24.80,27.00,24.80,141495.00,743789.80,941.05,3272525.00,108025.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21050.00,18.95,37.65,16.30,25.90,27.95,25.90,2078.00,10949.86,14.38,25850.00,5450.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21100.00,20.10,41.00,17.50,28.15,28.50,28.15,25540.00,134887.35,163.85,387250.00,-40850.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21150.00,18.00,43.50,18.00,29.85,32.05,29.85,3849.00,20377.69,26.11,48950.00,13325.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21200.00,22.00,46.70,19.65,32.35,33.70,32.35,66534.00,353149.72,519.52,991125.00,-134750.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21250.00,17.55,50.65,17.55,34.75,37.10,34.75,4158.00,22128.25,38.87,40475.00,-14275.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21300.00,26.65,55.00,22.75,37.05,35.75,37.05,43329.00,231066.68,339.76,759850.00,-203975.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21350.00,29.30,59.45,23.25,40.60,43.45,40.60,2727.00,14581.89,26.53,36600.00,-1675.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21400.00,30.95,64.35,25.10,43.60,42.30,43.60,45939.00,246198.86,425.21,829375.00,166400.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21450.00,30.80,69.50,27.20,47.80,41.45,47.80,17948.00,96437.68,191.53,123850.00,49250.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21500.00,36.05,76.50,31.30,53.30,55.95,53.30,141256.00,761105.75,1854.75,3262100.00,27375.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21550.00,41.80,81.85,33.40,57.35,61.95,57.35,8352.00,45114.46,118.06,80050.00,6600.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21600.00,41.05,88.30,36.00,61.85,66.50,61.85,39353.00,213096.54,590.34,776250.00,-27900.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21650.00,48.20,95.70,38.60,67.90,71.50,67.90,3973.00,21570.73,66.87,39325.00,2200.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21700.00,46.05,103.60,41.70,72.25,79.90,72.25,46555.00,253373.69,812.81,1023200.00,-36475.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21750.00,50.00,111.70,44.85,80.45,85.50,80.45,6874.00,37494.16,116.78,82550.00,-27450.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21800.00,59.15,120.65,49.30,86.35,94.00,86.35,68051.00,372298.41,1420.46,1446275.00,155750.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21850.00,63.00,130.90,53.00,94.45,100.15,94.45,6277.00,34437.73,149.62,61025.00,-11425.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21900.00,74.25,142.95,57.90,103.95,104.25,103.95,44646.00,245528.31,1091.46,938850.00,32675.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,21950.00,65.55,152.70,63.15,111.30,122.15,111.30,9753.00,53760.27,240.68,129825.00,6775.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22000.00,80.00,165.85,68.25,123.00,131.00,123.00,212240.00,1173715.54,6395.54,3460900.00,-30750.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22050.00,90.45,176.60,74.00,132.10,142.00,132.10,7277.00,40348.61,234.15,56150.00,2425.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22100.00,63.00,192.40,63.00,145.90,155.00,145.90,64529.00,358587.60,2064.87,715775.00,21250.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22150.00,102.40,207.05,86.90,157.30,166.40,157.30,7851.00,43756.77,281.86,53000.00,-6425.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22200.00,104.00,222.00,93.65,169.40,184.05,169.40,83957.00,469098.32,3136.97,1040025.00,-239725.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22250.00,116.00,238.35,103.05,185.45,198.90,185.45,8554.00,47940.95,359.32,76400.00,-2025.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22300.00,129.95,256.65,111.50,199.45,212.45,199.45,58598.00,329385.97,2702.12,874475.00,-77050.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22350.00,151.05,276.00,121.95,216.75,228.50,216.75,8569.00,48307.70,428.41,46825.00,-7800.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22400.00,156.00,295.00,132.10,233.55,247.65,233.55,78142.00,441858.23,4263.03,719200.00,-1475.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22450.00,155.00,315.55,143.65,252.95,274.00,252.95,14514.00,82306.07,846.25,103550.00,10950.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22500.00,174.90,338.50,155.65,270.00,286.85,270.00,279620.00,1590372.30,17509.80,2739600.00,-637450.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22550.00,168.80,363.55,168.80,295.20,306.00,295.20,13247.00,75568.85,888.89,85775.00,-37725.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22600.00,200.00,389.60,175.00,316.55,326.15,316.55,130233.00,745066.05,9249.60,1854875.00,-138625.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22650.00,227.35,415.00,199.65,339.80,360.95,339.80,14704.00,84333.19,1071.79,118375.00,-39875.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22700.00,251.95,444.25,216.35,365.35,381.75,365.35,170877.00,982904.67,13177.70,1834450.00,-74575.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22750.00,250.00,468.35,233.55,396.45,407.45,396.45,12964.00,74782.21,1049.46,87500.00,-11250.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22800.00,260.05,500.95,251.40,417.15,436.25,417.15,122154.00,706833.55,10555.75,576550.00,-214550.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22850.00,263.30,529.15,263.30,453.00,467.30,453.00,5638.00,32749.51,542.44,35750.00,-300.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22900.00,301.00,565.95,291.90,479.30,501.95,479.30,30427.00,177066.00,2871.43,215200.00,29175.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,22950.00,318.35,595.10,316.80,514.70,528.55,514.70,2337.00,13642.50,233.96,28625.00,-7175.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23000.00,390.00,630.00,337.70,542.10,555.15,542.10,68274.00,400386.83,7811.33,1488650.00,59025.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23050.00,366.25,665.40,365.05,582.40,598.40,582.40,446.00,2623.49,53.42,22500.00,-1925.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23100.00,410.15,703.75,393.40,614.95,634.25,614.95,2736.00,16154.66,354.26,46700.00,-1725.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23150.00,424.05,725.65,423.05,647.50,667.85,647.50,460.00,2725.32,63.07,17450.00,-4750.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23200.00,480.05,787.00,452.50,696.15,710.00,696.15,3031.00,17994.68,414.88,51250.00,-2575.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23250.00,488.20,827.70,485.45,735.85,748.30,735.85,434.00,2596.05,73.43,16825.00,1350.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23300.00,687.85,866.65,513.75,769.50,794.95,769.50,572.00,3435.98,104.08,29050.00,-3700.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23350.00,559.10,895.35,557.20,849.10,849.10,851.60,32.00,192.37,5.57,12175.00,-75.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23400.00,603.60,949.10,591.70,870.35,877.75,870.35,189.00,1141.15,35.50,19550.00,125.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23450.00,638.55,907.70,638.55,907.70,907.70,907.70,12.00,72.38,2.03,8975.00,75.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23500.00,700.05,1045.00,665.30,940.20,966.05,940.20,8578.00,52117.86,1722.11,375675.00,40825.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23550.00,-,-,-,820.80,820.80,1017.70,-,-,-,3675.00,-,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23600.00,763.40,1130.00,750.70,1042.30,1042.30,1060.80,89.00,543.98,18.88,7950.00,-75.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23650.00,-,-,-,841.40,841.40,1104.45,-,-,-,1175.00,-,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23700.00,847.00,1190.00,847.00,1122.35,1124.50,1122.35,16.00,98.85,4.05,4925.00,150.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23750.00,-,-,-,994.60,994.60,1193.35,-,-,-,700.00,-,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23800.00,938.00,1149.40,932.00,1149.40,1149.40,1238.55,6.00,37.20,1.50,3275.00,125.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23850.00,-,-,-,1156.95,1154.55,1284.10,-,-,-,700.00,-,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23900.00,1040.15,1322.45,1040.15,1322.45,1322.45,1322.45,9.00,56.40,2.62,625.00,-75.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,23950.00,1110.15,1110.15,1063.85,1063.95,1063.95,1376.45,24.00,150.21,6.51,475.00,175.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,24000.00,1135.05,1525.25,1120.65,1422.15,1449.00,1422.15,3702.00,23381.88,1169.88,479125.00,-4250.00,22475.85
NIFTY,03-May-2024,30-May-2024,PE,24050.00,-,-,-,1345.60,1338.65,1470.10,-,-,-,750.00,-,22475.85
NIFTY,03-May-2024,30-May-2024,PE,24100.00,-,-,-,1406.35,1406.35,1517.35,-,-,-,1150.00,-,22475.85
NIFTY,03-May-2024,30-May-2024,PE,24150.00,-,-,-,1456.00,1456.00,1564.90,-,-,-,400.00,-,22475.85
